,gene_id,gene_ontology
12189,b1808|ECK1806,nucleotide binding
12190,b1808|ECK1806,DNA helicase activity
12191,yeaZ|b1807|ECK1805,proteolysis
12192,yeaZ|b1807|ECK1805,cytosol
12193,yeaZ|b1807|ECK1805,cytosol
12194,yeaZ|b1807|ECK1805,tRNA processing
12195,yeaZ|b1807|ECK1805,cytoplasm
12196,yeaZ|b1807|ECK1805,cytoplasm
12197,yeaZ|b1807|ECK1805,tRNA threonylcarbamoyladenosine modification
12198,yeaZ|b1807|ECK1805,tRNA threonylcarbamoyladenosine modification
12199,yeaZ|b1807|ECK1805,metallopeptidase activity
12200,yeaZ|b1807|ECK1805,protein binding
12201,yeaZ|b1807|ECK1805,protein binding
12202,yeaZ|b1807|ECK1805,protein binding
12203,yeaZ|b1807|ECK1805,identical protein binding
12204,yeaZ|b1807|ECK1805,identical protein binding
12205,hofF|hopF|b3327|ECK3314,protein secretion by the type II secretion system
12206,hofF|hopF|b3327|ECK3314,type II protein secretion system complex
12207,hofF|hopF|b3327|ECK3314,protein secretion
12208,hofF|hopF|b3327|ECK3314,protein transport
12209,hofF|hopF|b3327|ECK3314,plasma membrane
12210,hofF|hopF|b3327|ECK3314,plasma membrane
12211,hofF|hopF|b3327|ECK3314,plasma membrane
12212,hofF|hopF|b3327|ECK3314,plasma membrane
12213,hofF|hopF|b3327|ECK3314,integral component of membrane
12214,hofF|hopF|b3327|ECK3314,membrane
12215,hofF|hopF|b3327|ECK3314,membrane
12216,hofF|hopF|b3327|ECK3314,protein secretion by the type II secretion system
12217,hofF|hopF|b3327|ECK3314,plasma membrane
12218,b1803|ECK1801,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"
12219,b1803|ECK1801,electron transport chain
12220,b1803|ECK1801,carnitine metabolic process
12221,b1803|ECK1801,carnitine metabolic process
12222,b1803|ECK1801,electron transfer activity
12223,b1803|ECK1801,oxidation-reduction process
12224,b1803|ECK1801,oxidation-reduction process
12225,b1803|ECK1801,"2 iron, 2 sulfur cluster binding"
12226,b1803|ECK1801,"2 iron, 2 sulfur cluster binding"
12227,b1803|ECK1801,"2 iron, 2 sulfur cluster binding"
12228,b1803|ECK1801,iron-sulfur cluster binding
12229,b1803|ECK1801,iron-sulfur cluster binding
12230,b1803|ECK1801,metal ion binding
12231,b1803|ECK1801,oxidoreductase activity
12232,b1803|ECK1801,oxidoreductase activity
12233,ttuC|yeaU|b1800|ECK1798,protein binding
12234,ttuC|yeaU|b1800|ECK1798,3-isopropylmalate dehydrogenase activity
12235,ttuC|yeaU|b1800|ECK1798,tartrate dehydrogenase activity
12236,ttuC|yeaU|b1800|ECK1798,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
12237,ttuC|yeaU|b1800|ECK1798,oxidoreductase activity
12238,ttuC|yeaU|b1800|ECK1798,NAD binding
12239,ttuC|yeaU|b1800|ECK1798,magnesium ion binding
12240,ttuC|yeaU|b1800|ECK1798,magnesium ion binding
12241,ttuC|yeaU|b1800|ECK1798,oxidation-reduction process
12242,ttuC|yeaU|b1800|ECK1798,oxidation-reduction process
12243,ttuC|yeaU|b1800|ECK1798,cytoplasm
12244,ttuC|yeaU|b1800|ECK1798,cytoplasm
12245,ttuC|yeaU|b1800|ECK1798,D-malate dehydrogenase (decarboxylating) activity
12246,ttuC|yeaU|b1800|ECK1798,D-malate dehydrogenase (decarboxylating) activity
12247,ttuC|yeaU|b1800|ECK1798,D-malate dehydrogenase (decarboxylating) activity
12248,ttuC|yeaU|b1800|ECK1798,D-malate dehydrogenase (decarboxylating) activity
12249,ttuC|yeaU|b1800|ECK1798,malate metabolic process
12250,ttuC|yeaU|b1800|ECK1798,malate metabolic process
12251,eutN,cellular response to DNA damage stimulus
12252,eutN,protein hexamerization
12253,eutN,identical protein binding
12254,eutN,protein binding
12255,eutN,ethanolamine catabolic process
12256,b2441|ECK2436,cytosol
12257,b2441|ECK2436,cellular amino acid metabolic process
12258,b2441|ECK2436,catalytic activity
12259,b2441|ECK2436,ethanolamine ammonia-lyase complex
12260,b2441|ECK2436,ethanolamine ammonia-lyase complex
12261,b2441|ECK2436,ethanolamine catabolic process
12262,b2441|ECK2436,ethanolamine catabolic process
12263,b2441|ECK2436,lyase activity
12264,b2441|ECK2436,ethanolamine ammonia-lyase activity
12265,b2441|ECK2436,ethanolamine ammonia-lyase activity
12266,b2441|ECK2436,cytosol
12267,b2441|ECK2436,ethanolamine catabolic process
12268,b2441|ECK2436,ethanolamine ammonia-lyase complex
12269,b2518|ECK2514,cytosol
12270,b2518|ECK2514,cytosol
12271,b2518|ECK2514,transferase activity
12272,b2518|ECK2514,kinase activity
12273,b2518|ECK2514,phosphorylation
12274,b2518|ECK2514,nucleotide metabolic process
12275,b2518|ECK2514,CTP biosynthetic process
12276,b2518|ECK2514,CTP biosynthetic process
12277,b2518|ECK2514,UTP biosynthetic process
12278,b2518|ECK2514,UTP biosynthetic process
12279,b2518|ECK2514,GTP biosynthetic process
12280,b2518|ECK2514,GTP biosynthetic process
12281,b2518|ECK2514,nucleoside diphosphate phosphorylation
12282,b2518|ECK2514,metal ion binding
12283,b2518|ECK2514,cytoplasm
12284,b2518|ECK2514,cytoplasm
12285,b2518|ECK2514,cytoplasm
12286,b2518|ECK2514,ATP binding
12287,b2518|ECK2514,ATP binding
12288,b2518|ECK2514,protein binding
12289,b2518|ECK2514,protein binding
12290,b2518|ECK2514,protein binding
12291,b2518|ECK2514,protein binding
12292,b2518|ECK2514,nucleotide binding
12293,b2518|ECK2514,nucleoside diphosphate kinase activity
12294,b2518|ECK2514,nucleoside diphosphate kinase activity
12295,b2518|ECK2514,nucleoside diphosphate kinase activity
12296,b2518|ECK2514,nucleoside diphosphate kinase activity
12297,b2518|ECK2514,pyrimidine nucleotide metabolic process
12298,b2518|ECK2514,nucleoside diphosphate kinase activity
12299,b2518|ECK2514,purine nucleotide metabolic process
12300,envZ,phosphorylation
12301,envZ,protein autophosphorylation
12302,envZ,phosphorelay signal transduction system
12303,envZ,protein dephosphorylation
12304,envZ,identical protein binding
12305,envZ,identical protein binding
12306,envZ,outer membrane-bounded periplasmic space
12307,envZ,cytosol
12308,envZ,phosphorelay signal transduction system
12309,envZ,signal transduction by protein phosphorylation
12310,envZ,signal transduction by protein phosphorylation
12311,envZ,peptidyl-histidine phosphorylation
12312,envZ,peptidyl-histidine phosphorylation
12313,envZ,"transferase activity, transferring phosphorus-containing groups"
12314,envZ,transferase activity
12315,envZ,phosphorylation
12316,envZ,phosphorylation
12317,envZ,kinase activity
12318,envZ,integral component of membrane
12319,envZ,integral component of membrane
12320,envZ,membrane
12321,envZ,signal transduction
12322,envZ,plasma membrane
12323,envZ,plasma membrane
12324,envZ,plasma membrane
12325,envZ,protein histidine kinase activity
12326,envZ,protein binding
12327,envZ,protein binding
12328,envZ,protein binding
12329,envZ,protein binding
12330,envZ,phosphoprotein phosphatase activity
12331,envZ,integral component of plasma membrane
12332,envZ,protein autophosphorylation
12333,envZ,protein autophosphorylation
12334,envZ,nucleotide binding
12335,envZ,ATP binding
12336,envZ,phosphorelay sensor kinase activity
12337,envZ,phosphorelay sensor kinase activity
12338,envZ,phosphorelay sensor kinase activity
12339,envZ,response to osmotic stress
12340,envZ,response to osmotic stress
12341,envZ,phosphorelay sensor kinase activity
12342,envZ,regulation of response to osmotic stress
12343,envZ,integral component of plasma membrane
12344,entC,enterobactin biosynthetic process
12345,entC,isochorismate synthase activity
12346,entC,metal ion binding
12347,entC,magnesium ion binding
12348,entC,isomerase activity
12349,entC,biosynthetic process
12350,entC,isochorismate synthase activity
12351,entC,isochorismate synthase activity
12352,entC,isochorismate synthase activity
12353,entC,enterobactin biosynthetic process
12354,entC,enterobactin biosynthetic process
12355,entC,enterobactin biosynthetic process
12356,b2686|ECK2680,solute:proton antiporter activity
12357,b2686|ECK2680,bile acid transmembrane transporter activity
12358,b2686|ECK2680,bile acid transmembrane transporter activity
12359,b2686|ECK2680,protein binding
12360,b2686|ECK2680,xenobiotic detoxification by transmembrane export across the plasma membrane
12361,b2686|ECK2680,bile acid and bile salt transport
12362,b2686|ECK2680,bile acid and bile salt transport
12363,b2686|ECK2680,response to steroid hormone
12364,b2686|ECK2680,transmembrane transporter activity
12365,b2686|ECK2680,integral component of plasma membrane
12366,b2686|ECK2680,response to toxic substance
12367,b2686|ECK2680,response to toxic substance
12368,b2686|ECK2680,transmembrane transport
12369,b2686|ECK2680,plasma membrane
12370,b2686|ECK2680,plasma membrane
12371,b2686|ECK2680,plasma membrane
12372,b2686|ECK2680,plasma membrane
12373,b2686|ECK2680,response to antibiotic
12374,b2686|ECK2680,integral component of membrane
12375,b2686|ECK2680,integral component of membrane
12376,b2686|ECK2680,membrane
12377,b2686|ECK2680,transmembrane transporter activity
12378,b2686|ECK2680,transmembrane transport
12379,b2686|ECK2680,transmembrane transporter activity
12380,b2686|ECK2680,integral component of membrane
12381,b2686|ECK2680,integral component of plasma membrane
12382,b0287|ECK0286,plasma membrane
12383,b0287|ECK0286,plasma membrane
12384,b0287|ECK0286,plasma membrane
12385,b0287|ECK0286,plasma membrane
12386,b0287|ECK0286,plasma membrane
12387,b0287|ECK0286,response to acidic pH
12388,b0287|ECK0286,response to acidic pH
12389,b0287|ECK0286,integral component of membrane
12390,b0287|ECK0286,membrane
12391,yeaS|b1798|ECK1796,cation transmembrane transport
12392,yeaS|b1798|ECK1796,L-alpha-amino acid transmembrane transport
12393,yeaS|b1798|ECK1796,amino acid transport
12394,yeaS|b1798|ECK1796,amino acid transport
12395,yeaS|b1798|ECK1796,plasma membrane
12396,yeaS|b1798|ECK1796,plasma membrane
12397,yeaS|b1798|ECK1796,plasma membrane
12398,yeaS|b1798|ECK1796,leucine transport
12399,yeaS|b1798|ECK1796,L-leucine transmembrane transporter activity
12400,yeaS|b1798|ECK1796,integral component of membrane
12401,yeaS|b1798|ECK1796,membrane
12402,yeaS|b1798|ECK1796,membrane
12403,yeaS|b1798|ECK1796,integral component of plasma membrane
12404,yeaS|b1798|ECK1796,leucine transport
12405,yeaS|b1798|ECK1796,amino acid transport
12406,yeaS|b1798|ECK1796,amino acid transmembrane transporter activity
12407,yeaS|b1798|ECK1796,L-leucine transmembrane transporter activity
12408,yjeU|b4411|ECK4143,anchored component of cell outer membrane
12409,yjeU|b4411|ECK4143,membrane
12410,yjeU|b4411|ECK4143,membrane
12411,yjeU|b4411|ECK4143,membrane
12412,yjeU|b4411|ECK4143,response to toxic substance
12413,yjeU|b4411|ECK4143,plasma membrane
12414,yjeU|b4411|ECK4143,plasma membrane
12415,yeaP|b1794|ECK1792,transferase activity
12416,yeaP|b1794|ECK1792,metal ion binding
12417,yeaP|b1794|ECK1792,nucleotide binding
12418,yeaP|b1794|ECK1792,GTP binding
12419,yeaP|b1794|ECK1792,diguanylate cyclase activity
12420,yeaP|b1794|ECK1792,diguanylate cyclase activity
12421,yeaN|b1791|ECK1789,integral component of membrane
12422,yeaN|b1791|ECK1789,integral component of membrane
12423,yeaN|b1791|ECK1789,integral component of plasma membrane
12424,yeaN|b1791|ECK1789,response to antibiotic
12425,yeaN|b1791|ECK1789,response to antibiotic
12426,yeaN|b1791|ECK1789,transmembrane transporter activity
12427,yeaN|b1791|ECK1789,transmembrane transport
12428,yeaN|b1791|ECK1789,transmembrane transport
12429,yeaN|b1791|ECK1789,plasma membrane
12430,yeaN|b1791|ECK1789,plasma membrane
12431,yeaN|b1791|ECK1789,plasma membrane
12432,yeaN|b1791|ECK1789,plasma membrane
12433,yeaN|b1791|ECK1789,membrane
12434,yeaM|b1790|ECK1788,"negative regulation of transcription, DNA-templated"
12435,yeaM|b1790|ECK1788,"negative regulation of transcription, DNA-templated"
12436,yeaM|b1790|ECK1788,sequence-specific DNA binding
12437,yeaM|b1790|ECK1788,DNA-binding transcription factor activity
12438,yeaM|b1790|ECK1788,"regulation of transcription, DNA-templated"
12439,yeaM|b1790|ECK1788,DNA binding
12440,yeaM|b1790|ECK1788,DNA binding
12441,yeaM|b1790|ECK1788,DNA binding
12442,yeaM|b1790|ECK1788,DNA binding
12443,yeaM|b1790|ECK1788,"regulation of transcription, DNA-templated"
12444,yeaM|b1790|ECK1788,"regulation of transcription, DNA-templated"
12445,ymfB|b1134|ECK1120,pyrophosphatase activity
12446,ymfB|b1134|ECK1120,nucleoside-diphosphatase activity
12447,ymfB|b1134|ECK1120,nucleoside-diphosphatase activity
12448,ymfB|b1134|ECK1120,nucleoside-triphosphatase activity
12449,ymfB|b1134|ECK1120,nucleoside-triphosphatase activity
12450,ymfB|b1134|ECK1120,thiamine-diphosphatase activity
12451,ymfB|b1134|ECK1120,thiamine-diphosphatase activity
12452,ymfB|b1134|ECK1120,hydrolase activity
12453,ymfB|b1134|ECK1120,hydrolase activity
12454,yliG|b0835|ECK0825,methylthiotransferase activity
12455,yliG|b0835|ECK0825,protein methylthiotransferase activity
12456,yliG|b0835|ECK0825,tRNA modification
12457,yliG|b0835|ECK0825,cytosol
12458,yliG|b0835|ECK0825,iron-sulfur cluster binding
12459,yliG|b0835|ECK0825,iron-sulfur cluster binding
12460,yliG|b0835|ECK0825,transferase activity
12461,yliG|b0835|ECK0825,transferase activity
12462,yliG|b0835|ECK0825,transferase activity
12463,yliG|b0835|ECK0825,catalytic activity
12464,yliG|b0835|ECK0825,aspartic acid methylthiotransferase activity
12465,yliG|b0835|ECK0825,aspartic acid methylthiotransferase activity
12466,yliG|b0835|ECK0825,aspartic acid methylthiotransferase activity
12467,yliG|b0835|ECK0825,cytoplasm
12468,yliG|b0835|ECK0825,cytoplasm
12469,yliG|b0835|ECK0825,cytoplasm
12470,yliG|b0835|ECK0825,cytoplasm
12471,yliG|b0835|ECK0825,peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid
12472,yliG|b0835|ECK0825,peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid
12473,yliG|b0835|ECK0825,peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid
12474,yliG|b0835|ECK0825,peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid
12475,yliG|b0835|ECK0825,"4 iron, 4 sulfur cluster binding"
12476,yliG|b0835|ECK0825,"4 iron, 4 sulfur cluster binding"
12477,yliG|b0835|ECK0825,"4 iron, 4 sulfur cluster binding"
12478,yliG|b0835|ECK0825,"4 iron, 4 sulfur cluster binding"
12479,yliG|b0835|ECK0825,metal ion binding
12480,yliG|b0835|ECK0825,cytosol
12481,yliG|b0835|ECK0825,aspartic acid methylthiotransferase activity
12482,yliG|b0835|ECK0825,methylthiotransferase activity
12483,yliG|b0835|ECK0825,"4 iron, 4 sulfur cluster binding"
12484,yleA|b0661|ECK0653,methylthiotransferase activity
12485,yleA|b0661|ECK0653,cytosol
12486,yleA|b0661|ECK0653,N6-isopentenyladenosine methylthiotransferase activity
12487,yleA|b0661|ECK0653,N6-isopentenyladenosine methylthiotransferase activity
12488,yleA|b0661|ECK0653,protein binding
12489,yleA|b0661|ECK0653,tRNA modification
12490,yleA|b0661|ECK0653,tRNA modification
12491,yleA|b0661|ECK0653,catalytic activity
12492,yleA|b0661|ECK0653,transferase activity
12493,yleA|b0661|ECK0653,transferase activity
12494,yleA|b0661|ECK0653,transferase activity
12495,yleA|b0661|ECK0653,tRNA processing
12496,yleA|b0661|ECK0653,cytoplasm
12497,yleA|b0661|ECK0653,cytoplasm
12498,yleA|b0661|ECK0653,cytoplasm
12499,yleA|b0661|ECK0653,"4 iron, 4 sulfur cluster binding"
12500,yleA|b0661|ECK0653,"4 iron, 4 sulfur cluster binding"
12501,yleA|b0661|ECK0653,"4 iron, 4 sulfur cluster binding"
12502,yleA|b0661|ECK0653,"4 iron, 4 sulfur cluster binding"
12503,yleA|b0661|ECK0653,iron-sulfur cluster binding
12504,yleA|b0661|ECK0653,iron-sulfur cluster binding
12505,yleA|b0661|ECK0653,metal ion binding
12506,yleA|b0661|ECK0653,tRNA methylation
12507,yleA|b0661|ECK0653,"4 iron, 4 sulfur cluster binding"
12508,yleA|b0661|ECK0653,tRNA methylthiolation
12509,yleA|b0661|ECK0653,cytosol
12510,yleA|b0661|ECK0653,methylthiotransferase activity
12511,yleA|b0661|ECK0653,N6-isopentenyladenosine methylthiotransferase activity
12512,hemE,uroporphyrinogen decarboxylase activity
12513,hemE,uroporphyrinogen III biosynthetic process
12514,hemE,heme biosynthetic process
12515,hemE,porphyrin-containing compound biosynthetic process
12516,hemE,cytosol
12517,hemE,cytosol
12518,hemE,carboxy-lyase activity
12519,hemE,lyase activity
12520,hemE,protoporphyrinogen IX biosynthetic process
12521,hemE,porphyrin-containing compound biosynthetic process
12522,hemE,porphyrin-containing compound biosynthetic process
12523,hemE,porphyrin-containing compound biosynthetic process
12524,hemE,protoporphyrinogen IX biosynthetic process from glutamate
12525,hemE,cytoplasm
12526,hemE,cytoplasm
12527,hemE,cytoplasm
12528,hemE,uroporphyrinogen decarboxylase activity
12529,hemE,uroporphyrinogen decarboxylase activity
12530,hemE,uroporphyrinogen decarboxylase activity
12531,hemE,uroporphyrinogen decarboxylase activity
12532,hemE,uroporphyrinogen decarboxylase activity
12533,hemE,uroporphyrinogen decarboxylase activity
12534,hemE,protoporphyrinogen IX biosynthetic process from glutamate
12535,hemE,cytosol
12536,hemE,heme biosynthetic process
12537,b1788|ECK1786,integral component of plasma membrane
12538,b1788|ECK1786,integral component of membrane
12539,b1788|ECK1786,membrane
12540,b1788|ECK1786,membrane
12541,yeaJ|b1786|ECK1784,GTP binding
12542,yeaJ|b1786|ECK1784,nucleotide binding
12543,yeaJ|b1786|ECK1784,negative regulation of bacterial-type flagellum-dependent cell motility
12544,yeaJ|b1786|ECK1784,protein binding
12545,yeaJ|b1786|ECK1784,diguanylate cyclase activity
12546,yeaJ|b1786|ECK1784,metal ion binding
12547,yeaJ|b1786|ECK1784,transferase activity
12548,yeaJ|b1786|ECK1784,plasma membrane
12549,yeaJ|b1786|ECK1784,plasma membrane
12550,yeaJ|b1786|ECK1784,plasma membrane
12551,yeaJ|b1786|ECK1784,plasma membrane
12552,yeaJ|b1786|ECK1784,integral component of membrane
12553,yeaJ|b1786|ECK1784,membrane
12554,yeaJ|b1786|ECK1784,negative regulation of bacterial-type flagellum-dependent cell motility
12555,yeaJ|b1786|ECK1784,plasma membrane
12556,yeaJ|b1786|ECK1784,diguanylate cyclase activity
12557,yeaJ|b1786|ECK1784,cell adhesion involved in single-species biofilm formation
12558,yeaI|b1785|ECK1783,metal ion binding
12559,yeaI|b1785|ECK1783,transferase activity
12560,yeaI|b1785|ECK1783,GTP binding
12561,yeaI|b1785|ECK1783,nucleotide binding
12562,yeaI|b1785|ECK1783,protein binding
12563,yeaI|b1785|ECK1783,protein binding
12564,yeaI|b1785|ECK1783,negative regulation of bacterial-type flagellum-dependent cell motility
12565,yeaI|b1785|ECK1783,diguanylate cyclase activity
12566,yeaI|b1785|ECK1783,plasma membrane
12567,yeaI|b1785|ECK1783,plasma membrane
12568,yeaI|b1785|ECK1783,plasma membrane
12569,yeaI|b1785|ECK1783,plasma membrane
12570,yeaI|b1785|ECK1783,integral component of membrane
12571,yeaI|b1785|ECK1783,membrane
12572,yeaI|b1785|ECK1783,cell adhesion involved in single-species biofilm formation
12573,yeaI|b1785|ECK1783,negative regulation of bacterial-type flagellum-dependent cell motility
12574,yeaI|b1785|ECK1783,diguanylate cyclase activity
12575,yeaI|b1785|ECK1783,plasma membrane
12576,goaG|b1302|ECK1297,4-aminobutyrate:2-oxoglutarate transaminase activity
